Transaction_ID,Customer_ID,Transaction_Date,Amount,Transaction_Status,Payment_Method
TXN110629,2922,2025-02-06,2267.58,Processed,Card
TXN110630,7101,2025-01-06,3118.87,Completed,NetBanking
TXN110631,5592,2025-03-03,985.36,Pending,Card
TXN110632,7349,2025-02-02,4026.37,Completed,Card
TXN110633,3473,2025-03-30,1032.75,Completed,Card
TXN110634,9108,2025-03-19,77.1,Completed,UPI
TXN110635,9096,2025-02-09,2645.04,Processed,Wallet
TXN110636,7748,2025-06-18,619.99,Completed,UPI
TXN110637,5549,2025-04-29,3506.28,Completed,NetBanking
TXN110638,1594,2025-02-11,878.98,Completed,Card
TXN110639,6452,2025-05-17,4096.03,Processed,Card
TXN110640,1506,2025-01-18,2378.32,Completed,Card
TXN110641,5889,2025-01-15,2853.08,Processed,Wallet
TXN110642,8637,2025-05-12,973.6,Processed,Card
TXN110643,9212,2025-02-03,776.11,Completed,UPI
TXN110644,2399,2025-03-03,3174.9,Completed,Wallet
TXN110645,4201,2025-02-07,1314.53,Completed,Wallet
TXN110646,8854,2025-03-12,1960.33,Completed,Card
TXN110647,7763,2025-01-23,2423.27,Completed,Wallet
TXN110648,8962,2025-05-06,1186.69,Completed,UPI
TXN110649,6190,2025-01-20,3987.35,Processed,NetBanking
TXN110650,6681,2025-02-22,4700.15,Completed,NetBanking
TXN110651,4678,2025-05-10,2187.87,Completed,Wallet
TXN110652,1336,2025-01-21,4591.86,Completed,UPI
TXN110653,2667,2025-03-17,4419.28,Processed,Wallet
TXN110654,1909,2025-02-11,871.93,Completed,UPI
TXN110655,9467,2025-02-26,908.24,Completed,Card
TXN110656,9204,2025-05-02,2413.16,Completed,Card
TXN110657,6122,2025-06-26,2652.99,Completed,Card
TXN110658,9153,2025-04-01,1738.59,Completed,Card
TXN110659,1973,2025-04-22,1598.96,Completed,NetBanking
TXN110660,5270,2025-01-10,2185.27,Pending,Card
TXN110661,2408,2025-03-13,3467.87,Processed,Card
TXN110662,3288,2025-03-02,467.75,Processed,UPI
TXN110663,9738,2025-01-21,3567.38,Completed,Wallet
TXN110664,2218,2025-05-01,4634.89,Completed,NetBanking
TXN110665,2420,2025-03-27,3829.36,Completed,UPI
TXN110666,4377,2025-05-21,998.8,Completed,Wallet
TXN110667,8501,2025-02-17,483.03,Processed,Card
TXN110668,5098,2025-06-17,2477.38,Completed,Wallet
TXN110669,3738,2025-01-09,4784.21,Processed,NetBanking
TXN110670,8619,2025-06-28,4104.34,Completed,Card
TXN110671,2842,2025-04-23,2835.53,Completed,Card
TXN110672,9938,2025-04-30,757.76,Pending,Wallet
TXN110673,3816,2025-02-09,3583.49,Processed,NetBanking
TXN110674,1494,2025-03-17,4074.34,Completed,UPI
TXN110675,7560,2025-03-05,4678.59,Completed,Wallet
TXN110676,6510,2025-04-04,3079.98,Completed,Wallet
TXN110677,4444,2025-03-11,2596.61,Completed,UPI
TXN110678,8543,2025-03-05,3114.95,Completed,Card
TXN110679,8562,2025-01-25,4719.1,Completed,Wallet
TXN110680,4994,2025-06-05,3159.23,Completed,UPI
TXN110681,8253,2025-05-18,1325.08,Completed,Wallet
TXN110682,1045,2025-06-05,3198.95,Completed,NetBanking
TXN110683,3057,2025-02-05,4404.74,Completed,Wallet
TXN110684,1663,2025-05-19,2856.66,Completed,UPI
TXN110685,5668,2025-01-21,2538.36,Completed,Wallet
TXN110686,3029,2025-06-03,3680.18,Completed,Wallet
TXN110687,6717,2025-05-26,3321.89,Completed,Wallet
TXN110688,3696,2025-03-09,330.6,Completed,NetBanking
TXN110689,9831,2025-02-10,3640.29,Completed,NetBanking
TXN110690,3663,2025-01-15,2067.37,Completed,NetBanking
TXN110691,3745,2025-01-23,4707.45,Completed,Card
TXN110692,6004,2025-06-18,4855.47,Completed,NetBanking
TXN110693,7321,2025-05-14,2271.26,Processed,Wallet
TXN110694,6125,2025-04-22,4845.53,Processed,Wallet
TXN110695,5948,2025-02-21,1588.56,Pending,NetBanking
TXN110696,5402,2025-05-17,3429.09,Completed,UPI
TXN110697,4427,2025-04-25,421.52,Processed,Card
TXN110698,6912,2025-06-07,767.7,Pending,Wallet
TXN110699,1394,2025-02-13,4329.4,Completed,UPI
TXN110700,4597,2025-06-20,4474.23,Completed,NetBanking
TXN110701,1329,2025-06-05,2686.43,Completed,Wallet
TXN110702,1772,2025-01-08,1731.88,Completed,Card
TXN110703,9135,2025-04-09,2282.57,Completed,UPI
TXN110704,2645,2025-02-20,4354.64,Completed,UPI
TXN110705,2787,2025-04-09,1094.42,Completed,Card
TXN110706,1999,2025-05-01,1509.61,Processed,Card
TXN110707,2848,2025-03-31,3937.94,Processed,NetBanking
TXN110708,2561,2025-01-30,4679.58,Completed,UPI
TXN110709,1773,2025-05-19,509.99,Processed,UPI
TXN110710,8311,2025-05-28,4028.67,Pending,Wallet
TXN110711,6179,2025-01-31,3243.09,Completed,UPI
TXN110712,2803,2025-06-11,1192.32,Completed,Card
TXN110713,3050,2025-05-20,3791.3,Completed,NetBanking
TXN110714,1747,2025-06-25,3653.18,Completed,NetBanking
TXN110715,9125,2025-06-05,753.05,Completed,UPI
TXN110716,6860,2025-03-08,2536.14,Completed,UPI
TXN110717,4973,2025-04-27,3803.54,Completed,NetBanking
TXN110718,2615,2025-06-25,998.14,Processed,Card
TXN110719,4754,2025-06-19,2340.69,Completed,Wallet
TXN110720,6506,2025-06-29,647.67,Completed,NetBanking
TXN110721,5221,2025-01-05,1568.83,Completed,Card
TXN110722,6291,2025-03-18,1128.83,Completed,Wallet
TXN110723,6854,2025-01-12,2550.1,Completed,Card
TXN110724,1216,2025-02-28,749.02,Pending,Card
TXN110725,2359,2025-03-06,1946.6,Completed,UPI
TXN110726,4774,2025-02-21,1412.06,Completed,Wallet
TXN110727,6417,2025-02-12,3742.94,Pending,Wallet
TXN110728,5927,2025-03-24,3513.37,Completed,Wallet
TXN110729,5429,2025-04-03,519.91,Completed,NetBanking
TXN110730,5606,2025-03-04,4769.75,Pending,Card
TXN110731,5478,2025-04-21,3736.18,Processed,NetBanking
TXN110732,2896,2025-02-19,3099.0,Completed,Card
TXN110733,8366,2025-04-22,2414.62,Processed,UPI
TXN110734,5427,2025-02-08,930.72,Completed,NetBanking
TXN110735,6361,2025-06-19,4811.98,Completed,Card
TXN110736,1641,2025-03-21,88.9,Completed,Card
TXN110737,6346,2025-01-17,3477.78,Completed,Card
TXN110738,5729,2025-02-12,2561.85,Processed,Card
TXN110739,4627,2025-02-18,4517.78,Processed,Card
TXN110740,7594,2025-01-05,1934.45,Completed,UPI
TXN110741,9387,2025-05-09,2617.29,Completed,NetBanking
TXN110742,4275,2025-03-08,3724.58,Processed,UPI
TXN110743,5050,2025-04-22,285.45,Completed,Wallet
TXN110744,5553,2025-01-24,319.65,Completed,UPI
TXN110745,5925,2025-01-29,1097.78,Processed,NetBanking
TXN110746,3304,2025-05-23,774.8,Processed,UPI
TXN110747,4343,2025-05-12,81.9,Completed,Wallet
TXN110748,3056,2025-02-13,3133.8,Completed,Card
TXN110749,3808,2025-03-06,3989.89,Completed,NetBanking
TXN110750,8092,2025-04-30,4787.72,Processed,NetBanking
TXN110751,8226,2025-05-06,2232.46,Completed,UPI
TXN110752,1886,2025-01-31,1434.62,Completed,NetBanking
TXN110753,9584,2025-05-28,4326.32,Processed,Wallet
TXN110754,8720,2025-01-10,4229.76,Completed,Wallet
TXN110755,3446,2025-01-11,3142.97,Completed,Wallet
TXN110756,4905,2025-03-23,1402.09,Completed,NetBanking
TXN110757,7474,2025-06-05,4547.16,Completed,Wallet
TXN110758,4591,2025-06-15,933.09,Completed,UPI
TXN110759,3181,2025-01-24,266.05,Completed,NetBanking
TXN110760,6011,2025-02-08,3993.26,Processed,Card
TXN110761,6030,2025-04-29,2840.11,Completed,UPI
TXN110762,1354,2025-06-28,1270.02,Completed,Card
TXN110763,3631,2025-03-17,3370.93,Completed,Wallet
TXN110764,2521,2025-02-19,3845.25,Completed,UPI
TXN110765,3672,2025-01-07,4230.5,Completed,NetBanking
TXN110766,3337,2025-04-10,1446.52,Completed,Card
TXN110767,7968,2025-03-22,176.66,Completed,Card
TXN110768,1628,2025-03-09,2574.69,Completed,Wallet
TXN110769,8162,2025-02-06,4287.59,Completed,UPI
TXN110770,3679,2025-03-24,1078.72,Processed,UPI
TXN110771,6266,2025-02-23,2134.57,Completed,Card
TXN110772,5422,2025-03-31,1319.28,Completed,Card
TXN110773,8463,2025-01-31,116.15,Completed,Card
TXN110774,2126,2025-04-10,4497.69,Completed,NetBanking
TXN110775,2780,2025-04-03,718.51,Completed,Card
TXN110776,7571,2025-03-30,3845.5,Pending,Wallet
TXN110777,9584,2025-05-03,1765.69,Completed,NetBanking
TXN110778,1825,2025-04-28,1424.53,Completed,Wallet
TXN110779,8276,2025-02-16,4708.09,Processed,UPI
TXN110780,3395,2025-06-26,3303.14,Completed,UPI
TXN110781,5145,2025-05-26,3450.27,Completed,Wallet
TXN110782,8059,2025-01-03,3810.28,Completed,Card
TXN110783,6492,2025-01-18,1737.62,Completed,Card
TXN110784,8111,2025-02-27,2840.14,Completed,Card
TXN110785,7792,2025-03-12,1387.61,Completed,Card
TXN110786,4551,2025-03-22,4180.98,Completed,UPI
TXN110787,8711,2025-06-02,3016.57,Pending,NetBanking
TXN110788,4628,2025-05-26,1254.86,Processed,UPI
TXN110789,2565,2025-02-21,4503.8,Completed,Wallet
TXN110790,4667,2025-02-12,2925.16,Completed,Card
TXN110791,7459,2025-03-08,2500.4,Completed,UPI
TXN110792,5096,2025-03-30,220.71,Completed,UPI
TXN110793,2019,2025-05-15,4553.52,Completed,Wallet
TXN110794,8928,2025-04-21,4763.76,Completed,Card
TXN110795,9254,2025-06-21,2834.86,Pending,Card
TXN110796,6965,2025-06-21,2240.44,Completed,NetBanking
TXN110797,3269,2025-06-28,1829.85,Completed,Card
TXN110798,9835,2025-03-24,1376.84,Processed,Wallet
TXN110799,5721,2025-03-20,2893.92,Completed,Wallet
TXN110800,9408,2025-03-26,684.07,Processed,UPI
TXN110801,1195,2025-01-21,4599.91,Completed,NetBanking
TXN110802,4273,2025-05-02,921.0,Completed,NetBanking
TXN110803,6110,2025-06-14,3740.29,Completed,Card
TXN110804,8401,2025-01-28,1569.09,Completed,Card
TXN110805,4212,2025-02-01,1169.05,Completed,NetBanking
TXN110806,3755,2025-06-18,2811.45,Processed,Wallet
TXN110807,2521,2025-02-23,3837.37,Completed,Card
TXN110808,6674,2025-06-04,3647.35,Completed,Wallet
TXN110809,2080,2025-05-03,1207.09,Completed,Card
TXN110810,6623,2025-03-28,1685.99,Completed,Card
TXN110811,1721,2025-02-09,4350.72,Completed,NetBanking
TXN110812,2562,2025-06-18,3630.06,Completed,Card
TXN110813,1639,2025-03-11,3577.83,Completed,Card
TXN110814,5260,2025-01-24,1381.08,Processed,Card
TXN110815,6190,2025-05-26,3970.42,Pending,Wallet
TXN110816,4736,2025-03-15,1824.17,Processed,NetBanking
TXN110817,8746,2025-05-23,2036.88,Pending,UPI
TXN110818,1089,2025-04-08,1473.43,Pending,NetBanking
TXN110819,2251,2025-03-13,650.88,Processed,Wallet
TXN110820,5703,2025-06-12,2130.95,Completed,NetBanking
TXN110821,1348,2025-01-27,133.85,Completed,Card
TXN110822,5052,2025-03-30,2306.76,Completed,NetBanking
TXN110823,3941,2025-05-11,3638.78,Processed,Wallet
TXN110824,9437,2025-01-21,4805.69,Completed,Card
TXN110825,1271,2025-05-01,439.14,Completed,Card
TXN110826,3030,2025-02-08,1442.39,Processed,UPI
TXN110827,8836,2025-02-01,2495.95,Pending,Card
TXN110828,8041,2025-06-27,893.42,Completed,NetBanking
TXN110829,6175,2025-03-26,628.3,Pending,Card
TXN110830,2126,2025-01-09,2288.97,Completed,NetBanking
TXN110831,5379,2025-02-19,2924.62,Completed,Wallet
TXN110832,9708,2025-01-01,4110.03,Completed,Wallet
TXN110833,9052,2025-01-04,4989.13,Processed,NetBanking
TXN110834,1611,2025-01-04,3882.64,Completed,NetBanking
TXN110835,1749,2025-03-31,1145.64,Pending,Card
TXN110836,2856,2025-06-11,3752.49,Completed,UPI
TXN110837,9591,2025-06-04,2708.91,Processed,UPI
TXN110838,2526,2025-01-15,2281.51,Completed,NetBanking
TXN110839,7229,2025-04-19,4681.86,Completed,Wallet
TXN110840,9511,2025-02-01,3525.36,Completed,Card
TXN110841,9527,2025-06-18,3424.38,Completed,Wallet
TXN110842,3098,2025-03-04,108.19,Pending,Card
TXN110843,8865,2025-04-18,4332.1,Completed,Wallet
TXN110844,1173,2025-04-18,3976.84,Completed,NetBanking
TXN110845,1500,2025-01-14,1529.76,Completed,Wallet
TXN110846,4646,2025-01-23,1495.96,Pending,Wallet
TXN110847,7219,2025-04-21,314.72,Completed,UPI
TXN110848,3363,2025-03-06,301.74,Completed,NetBanking
TXN110849,8540,2025-06-09,3359.54,Completed,Wallet
TXN110850,2896,2025-02-10,971.88,Completed,Card
TXN110851,6759,2025-01-26,4621.56,Completed,Wallet
TXN110852,2778,2025-02-17,4219.9,Completed,Card
TXN110853,4057,2025-05-24,1776.98,Completed,Wallet
TXN110854,6190,2025-06-08,1931.34,Completed,Card
TXN110855,7997,2025-02-01,1670.02,Completed,NetBanking
TXN110856,5747,2025-05-18,507.35,Processed,Card
TXN110857,1045,2025-06-02,205.58,Completed,Wallet
TXN110858,8758,2025-03-23,2288.06,Completed,UPI
TXN110859,8053,2025-04-19,4718.05,Completed,Wallet
TXN110860,4201,2025-06-22,4590.38,Completed,Card
TXN110861,1455,2025-06-01,4058.7,Pending,Wallet
TXN110862,3924,2025-01-03,3161.54,Completed,Wallet
TXN110863,8798,2025-03-03,4288.3,Completed,Wallet
TXN110864,1965,2025-03-20,2599.59,Processed,NetBanking
TXN110865,5964,2025-01-10,941.79,Completed,NetBanking
TXN110866,2528,2025-05-30,3436.64,Completed,NetBanking
TXN110867,3976,2025-05-22,4607.2,Completed,Wallet
TXN110868,4071,2025-05-16,147.05,Completed,UPI
TXN110869,5869,2025-05-03,1294.65,Pending,UPI
TXN110870,7387,2025-04-12,1363.92,Completed,NetBanking
TXN110871,3521,2025-05-23,540.25,Completed,Wallet
TXN110872,7525,2025-04-20,1166.2,Completed,Card
TXN110873,2126,2025-05-23,1950.71,Completed,NetBanking
TXN110874,7632,2025-06-29,4702.19,Completed,Wallet
TXN110875,6773,2025-03-11,4308.32,Completed,UPI
TXN110876,8716,2025-02-23,4732.73,Processed,NetBanking
TXN110877,4404,2025-03-17,646.83,Completed,UPI
TXN110878,5492,2025-06-19,188.84,Completed,NetBanking
TXN110879,3343,2025-05-27,593.92,Completed,NetBanking
TXN110880,1106,2025-02-09,4575.76,Completed,UPI
TXN110881,4154,2025-01-27,829.57,Completed,Card
TXN110882,5053,2025-03-15,2884.55,Completed,UPI
TXN110883,5801,2025-02-12,1176.53,Completed,Wallet
TXN110884,7139,2025-06-29,152.15,Completed,Wallet
TXN110885,6580,2025-02-15,468.88,Completed,Card
TXN110886,1214,2025-05-22,3563.5,Completed,NetBanking
TXN110887,6400,2025-03-05,952.71,Completed,UPI
TXN110888,7875,2025-04-08,1184.24,Completed,Wallet
TXN110889,5289,2025-05-06,1917.42,Completed,NetBanking
TXN110890,5253,2025-02-27,3303.35,Completed,NetBanking
TXN110891,9656,2025-06-26,2373.39,Processed,UPI
TXN110892,7247,2025-01-29,4725.82,Completed,Wallet
TXN110893,7177,2025-06-03,2199.2,Completed,Wallet
TXN110894,8269,2025-01-27,1035.7,Completed,NetBanking
TXN110895,3372,2025-03-08,2703.91,Completed,Wallet
TXN110896,7834,2025-06-12,2281.9,Completed,NetBanking
TXN110897,9783,2025-04-24,3946.33,Completed,Card
TXN110898,7617,2025-03-19,4678.85,Completed,Card
TXN110899,6150,2025-03-31,4189.66,Completed,NetBanking
TXN110900,9102,2025-05-11,1975.75,Completed,Card
TXN110901,5158,2025-06-10,1119.77,Completed,Wallet
TXN110902,8727,2025-02-11,4576.72,Processed,Card
TXN110903,6206,2025-01-13,1960.4,Processed,NetBanking
TXN110904,1303,2025-01-29,3862.52,Completed,UPI
TXN110905,1333,2025-01-09,4948.16,Pending,UPI
TXN110906,5506,2025-02-01,2908.34,Completed,NetBanking
TXN110907,3331,2025-05-30,2425.41,Completed,UPI
TXN110908,5561,2025-03-27,3514.36,Completed,NetBanking
TXN110909,1079,2025-02-27,1009.96,Pending,Card
TXN110910,4763,2025-02-26,2466.79,Completed,Wallet
TXN110911,6196,2025-05-18,1596.04,Completed,UPI
TXN110912,1732,2025-01-25,862.93,Completed,Card
TXN110913,4976,2025-03-17,3070.18,Processed,Wallet
TXN110914,6659,2025-04-25,2899.75,Completed,Wallet
TXN110915,2384,2025-05-11,3817.96,Processed,Card
TXN110916,3124,2025-03-24,4371.2,Completed,NetBanking
TXN110917,7652,2025-06-24,1140.86,Completed,UPI
TXN110918,6283,2025-06-03,3909.53,Completed,NetBanking
TXN110919,8176,2025-01-13,1868.56,Completed,Wallet
TXN110920,7605,2025-05-15,3162.59,Completed,NetBanking
TXN110921,6707,2025-06-11,4258.69,Completed,UPI
TXN110922,3292,2025-01-22,1318.12,Processed,Wallet
TXN110923,9376,2025-03-25,3024.76,Completed,Card
TXN110924,1997,2025-04-17,2427.58,Completed,NetBanking
TXN110925,5664,2025-01-23,3963.36,Completed,Card
TXN110926,3357,2025-06-25,3501.34,Completed,Card
TXN110927,6491,2025-01-14,3859.68,Completed,NetBanking
TXN110928,2679,2025-04-04,1475.32,Processed,NetBanking
TXN110929,6715,2025-03-28,3536.56,Pending,Wallet
TXN110930,5886,2025-04-21,3048.74,Completed,Wallet
TXN110931,8440,2025-02-21,2310.57,Completed,UPI
TXN110932,7821,2025-03-24,1922.8,Completed,Card
TXN110933,4527,2025-06-16,1691.42,Completed,Wallet
TXN110934,7813,2025-02-10,97.89,Processed,Card
TXN110935,3745,2025-06-13,889.31,Pending,NetBanking
TXN110936,5090,2025-01-06,341.94,Pending,Wallet
TXN110937,7158,2025-05-31,4249.37,Completed,Card
TXN110938,9561,2025-05-18,4307.44,Completed,UPI
TXN110939,8471,2025-04-09,4238.66,Completed,Wallet
TXN110940,4743,2025-03-26,4098.7,Completed,Card
TXN110941,8008,2025-03-01,1145.59,Processed,Card
TXN110942,4324,2025-01-30,2484.34,Processed,Wallet
TXN110943,9632,2025-03-11,4543.83,Completed,UPI
TXN110944,4257,2025-01-05,3810.92,Completed,Card
TXN110945,1226,2025-03-20,59.01,Completed,Card
TXN110946,3401,2025-02-12,2324.16,Completed,UPI
TXN110947,5718,2025-06-29,102.82,Completed,NetBanking
TXN110948,2024,2025-03-18,1439.27,Completed,NetBanking
TXN110949,6672,2025-01-06,2207.02,Completed,NetBanking
TXN110950,8727,2025-01-02,4469.85,Completed,NetBanking
TXN110951,6280,2025-01-17,3289.2,Completed,Wallet
TXN110952,1870,2025-03-29,1844.3,Completed,NetBanking
TXN110953,4199,2025-01-12,2478.74,Completed,Card
TXN110954,2745,2025-06-21,4096.08,Processed,Wallet
TXN110955,6270,2025-03-19,1533.3,Completed,Card
TXN110956,9635,2025-01-07,3094.42,Pending,UPI
TXN110957,6886,2025-06-09,1348.12,Completed,Card
TXN110958,6590,2025-06-06,2425.82,Completed,Wallet
TXN110959,8897,2025-06-23,172.06,Completed,Wallet
TXN110960,9664,2025-03-14,4268.76,Completed,Card
TXN110961,9271,2025-03-19,289.33,Completed,UPI
TXN110962,6158,2025-01-25,1160.58,Completed,UPI
TXN110963,9431,2025-02-22,1700.88,Completed,Card
TXN110964,1589,2025-06-06,3144.55,Completed,UPI
TXN110965,2884,2025-03-23,3614.17,Completed,NetBanking
TXN110966,6399,2025-03-22,448.23,Completed,UPI
TXN110967,9503,2025-05-14,265.15,Completed,Card
TXN110968,2076,2025-03-17,4005.0,Completed,NetBanking
TXN110969,8235,2025-06-15,3575.22,Completed,NetBanking
TXN110970,7837,2025-01-03,4166.17,Completed,Wallet
TXN110971,1033,2025-02-04,3398.86,Completed,Card
TXN110972,2841,2025-02-16,3767.51,Completed,NetBanking
TXN110973,5481,2025-06-10,1926.24,Pending,Wallet
TXN110974,9440,2025-04-03,2971.41,Processed,UPI
TXN110975,2134,2025-05-11,4036.69,Completed,Wallet
TXN110976,8261,2025-02-28,901.98,Completed,UPI
TXN110977,6298,2025-04-06,2142.97,Completed,Card
TXN110978,8017,2025-01-18,3715.42,Processed,NetBanking
TXN110979,8771,2025-05-06,2686.55,Processed,Card
TXN110980,9567,2025-03-18,3424.2,Pending,UPI
TXN110981,9915,2025-03-07,1499.7,Completed,Wallet
TXN110982,2913,2025-06-02,210.1,Completed,Wallet
TXN110983,5297,2025-01-20,194.27,Completed,Card
TXN110984,2942,2025-06-06,4716.77,Completed,Card
TXN110985,5004,2025-01-18,4725.47,Completed,NetBanking
TXN110986,2331,2025-03-13,1095.85,Completed,Wallet
TXN110987,8890,2025-06-04,779.96,Processed,Card
TXN110988,5588,2025-05-02,139.79,Processed,UPI
TXN110989,1337,2025-06-19,1194.72,Completed,UPI
TXN110990,8066,2025-03-07,1705.04,Processed,NetBanking
TXN110991,8813,2025-04-09,1244.15,Processed,NetBanking
TXN110992,9983,2025-01-26,3997.05,Completed,NetBanking
TXN110993,4611,2025-05-31,3759.68,Completed,Wallet
TXN110994,4700,2025-01-05,451.02,Processed,Wallet
TXN110995,7118,2025-03-21,3501.74,Completed,Wallet
TXN110996,8105,2025-04-16,2626.9,Pending,Card
TXN110997,3673,2025-01-11,704.22,Completed,UPI
TXN110998,3122,2025-05-27,3710.7,Completed,NetBanking
TXN110999,8082,2025-05-20,475.93,Completed,Card
TXN111000,9250,2025-05-10,926.9,Completed,Wallet
TXN111001,3062,2025-06-20,788.67,Pending,Wallet
TXN111002,2254,2025-05-30,4698.22,Completed,UPI
TXN111003,4688,2025-06-03,3505.87,Completed,UPI
TXN111004,4748,2025-02-02,2085.87,Processed,NetBanking
TXN111005,7342,2025-01-24,4119.91,Processed,UPI
TXN111006,5130,2025-05-29,1119.0,Processed,Card
TXN111007,5257,2025-02-15,4658.91,Completed,NetBanking
TXN111008,4029,2025-01-18,3500.14,Pending,Card
TXN111009,3846,2025-05-13,2819.92,Completed,UPI
TXN111010,9662,2025-01-08,3983.51,Completed,Card
TXN111011,5035,2025-03-26,3241.67,Completed,NetBanking
TXN111012,3899,2025-04-21,4441.19,Completed,UPI
TXN111013,5443,2025-02-26,4154.31,Completed,Card
TXN111014,5789,2025-01-05,1029.26,Completed,UPI
TXN111015,1912,2025-01-13,1236.34,Completed,Wallet
TXN111016,5242,2025-03-24,372.23,Completed,Wallet
TXN111017,8541,2025-06-14,1139.98,Completed,Wallet
TXN111018,2711,2025-03-31,1750.27,Completed,UPI
TXN111019,9866,2025-06-06,192.7,Processed,NetBanking
TXN111020,2439,2025-03-10,1609.06,Completed,Card
TXN111021,6613,2025-02-01,3869.15,Completed,Card
TXN111022,4630,2025-04-12,4209.62,Completed,Wallet
TXN111023,6375,2025-06-25,93.92,Completed,UPI
TXN111024,8103,2025-05-10,85.38,Completed,UPI
TXN111025,9877,2025-03-10,774.22,Completed,NetBanking
TXN111026,5216,2025-06-28,4369.26,Processed,NetBanking
TXN111027,3466,2025-06-12,2372.93,Processed,Card
TXN111028,8824,2025-05-23,4915.37,Processed,UPI
TXN111029,5124,2025-03-13,4442.29,Completed,UPI
TXN111030,1965,2025-04-21,4456.13,Pending,Card
TXN111031,7928,2025-03-06,685.96,Completed,NetBanking
TXN111032,7096,2025-06-15,2402.39,Completed,Card
TXN111033,7157,2025-01-17,4968.27,Processed,NetBanking
TXN111034,9120,2025-03-21,787.77,Completed,Wallet
TXN111035,2508,2025-06-22,2892.46,Completed,UPI
TXN111036,1871,2025-05-09,1754.19,Completed,Wallet
TXN111037,1863,2025-01-03,1969.9,Pending,NetBanking
TXN111038,4055,2025-05-07,4459.42,Completed,Wallet
TXN111039,6133,2025-05-08,2960.12,Completed,NetBanking
TXN111040,3682,2025-03-11,3805.94,Pending,Card
TXN111041,6278,2025-02-21,3382.51,Pending,UPI
TXN111042,6448,2025-05-02,2668.63,Processed,UPI
TXN111043,1613,2025-01-03,3968.97,Completed,Wallet
TXN111044,2872,2025-04-04,4855.13,Completed,Card
TXN111045,8723,2025-02-16,4835.76,Processed,UPI
TXN111046,8189,2025-03-16,3957.79,Completed,Card
TXN111047,6386,2025-04-01,2462.28,Completed,Wallet
TXN111048,7942,2025-03-27,857.64,Processed,Card
